efo_id	label	synonyms	source
OBA:2051004	level of B-cell CLL/lymphoma 7 protein family member A in blood	blood B-cell CLL/lymphoma 7 protein family member A amount	efo-obo-measurement-branch
OBA:2051005	level of coiled-coil domain-containing protein 134 in blood	blood coiled-coil domain-containing protein 134 amount	efo-obo-measurement-branch
OBA:2051006	level of C-type lectin domain family 4 member G in blood	blood C-type lectin domain family 4 member G amount	efo-obo-measurement-branch
OBA:2051007	level of ATP-dependent Clp protease proteolytic subunit, mitochondrial in blood	blood ATP-dependent Clp protease proteolytic subunit, mitochondrial amount	efo-obo-measurement-branch
OBA:2051008	level of COMM domain-containing protein 9 in blood	blood COMM domain-containing protein 9 amount	efo-obo-measurement-branch
OBA:2051009	level of serine/threonine-protein phosphatase CPPED1 in blood	blood serine/threonine-protein phosphatase CPPED1 amount	efo-obo-measurement-branch
OBA:2051010	level of antiviral innate immune response receptor RIG-I in blood	blood antiviral innate immune response receptor RIG-I amount	efo-obo-measurement-branch
OBA:2051011	level of DnaJ homolog subfamily B member 2 in blood	blood DnaJ homolog subfamily B member 2 amount	efo-obo-measurement-branch
OBA:2051012	level of EF-hand domain-containing protein D1 in blood	blood EF-hand domain-containing protein D1 amount	efo-obo-measurement-branch
OBA:2051013	level of protein FAM3C in blood	blood protein FAM3C amount	efo-obo-measurement-branch
OBA:2051014	level of ceramide-1-phosphate transfer protein in blood	blood ceramide-1-phosphate transfer protein amount	efo-obo-measurement-branch
OBA:2051015	level of laminin subunit beta-1 in blood	blood laminin subunit beta-1 amount	efo-obo-measurement-branch
OBA:2051016	level of leucine-rich repeat-containing protein 59 in blood	blood leucine-rich repeat-containing protein 59 amount	efo-obo-measurement-branch
OBA:2051017	level of PDZ domain-containing protein 11 in blood	blood PDZ domain-containing protein 11 amount	efo-obo-measurement-branch
OBA:2051018	level of pleckstrin homology domain-containing family O member 2 in blood	blood pleckstrin homology domain-containing family O member 2 amount	efo-obo-measurement-branch
OBA:2051019	level of plexin domain-containing protein 1 in blood	blood plexin domain-containing protein 1 amount	efo-obo-measurement-branch
OBA:2051020	level of proline-rich transmembrane protein 2 in blood	blood proline-rich transmembrane protein 2 amount	efo-obo-measurement-branch
OBA:2051021	level of mitochondrial import inner membrane translocase subunit Tim8 A in blood	blood mitochondrial import inner membrane translocase subunit Tim8 A amount	efo-obo-measurement-branch
OBA:2051022	level of E3 ubiquitin ligase TRIM40 in blood	blood E3 ubiquitin ligase TRIM40 amount	efo-obo-measurement-branch
OBA:2051023	level of V-set and immunoglobulin domain-containing protein 10 in blood	blood V-set and immunoglobulin domain-containing protein 10 amount	efo-obo-measurement-branch
OBA:2051024	level of testis-expressed protein 29 in blood	blood testis-expressed protein 29 amount	efo-obo-measurement-branch
OBA:2051025	level of transmembrane protein 25 in blood	blood transmembrane protein 25 amount	efo-obo-measurement-branch
OBA:2051026	level of cell surface hyaluronidase in blood	blood cell surface hyaluronidase CEMIP2 amount	efo-obo-measurement-branch
OBA:2051027	level of Rab11 family-interacting protein 3 in blood	blood Rab11 family-interacting protein 3 amount	efo-obo-measurement-branch
OBA:2051028	level of leucine-rich repeat and fibronectin type-III domain-containing protein 2 in blood	blood leucine-rich repeat and fibronectin type-III domain-containing protein 2 amount	efo-obo-measurement-branch
OBA:2051029	level of cotranscriptional regulator FAM172A in blood	blood cotranscriptional regulator ARB2A amount	efo-obo-measurement-branch
OBA:2051030	level of fibronectin type III domain-containing protein 4 in blood	blood fibronectin type III domain-containing protein 4 amount	efo-obo-measurement-branch
OBA:2051031	level of SH3 domain-binding glutamic acid-rich-like protein 2 in blood	blood SH3 domain-binding glutamic acid-rich-like protein 2 amount	efo-obo-measurement-branch
OBA:2051032	level of draxin in blood	blood draxin amount	efo-obo-measurement-branch
OBA:2051033	level of chemokine-like protein TAFA-5 in blood	blood chemokine-like protein TAFA-5 amount	efo-obo-measurement-branch
OBA:2051034	level of glucose-induced degradation protein 8 homolog in blood	blood glucose-induced degradation protein 8 homolog amount	efo-obo-measurement-branch
OBA:2051035	level of methenyltetrahydrofolate synthase domain-containing protein in blood	blood methenyltetrahydrofolate synthase domain-containing protein amount	efo-obo-measurement-branch
OBA:2051036	level of DnaJ homolog subfamily B member 8 in blood	blood DnaJ homolog subfamily B member 8 amount	efo-obo-measurement-branch
OBA:2051037	level of G antigen 2A in blood	blood G antigen 2A amount	efo-obo-measurement-branch
OBA:2051038	level of dynein regulatory complex protein 10 in blood	blood dynein regulatory complex protein 10 amount	efo-obo-measurement-branch
OBA:2051039	level of adhesion G-protein coupled receptor D1 in blood	blood adhesion G-protein coupled receptor D1 amount	efo-obo-measurement-branch
OBA:2051040	level of protein BRICK1 in blood	blood protein BRICK1 amount	efo-obo-measurement-branch
OBA:2051041	level of centrosomal protein of 112 kDa in blood	blood centrosomal protein of 112 kDa amount	efo-obo-measurement-branch
OBA:2051042	level of carboxylesterase 3 in blood	blood carboxylesterase 3 amount	efo-obo-measurement-branch
OBA:2051043	level of BRISC complex subunit Abraxas 2 in blood	blood BRISC complex subunit Abraxas 2 amount	efo-obo-measurement-branch
OBA:2051044	level of divergent protein kinase domain 1C in blood	blood divergent protein kinase domain 1C amount	efo-obo-measurement-branch
OBA:2051045	level of ankyrin repeat and MYND domain-containing protein 2 in blood	blood ankyrin repeat and MYND domain-containing protein 2 amount	efo-obo-measurement-branch
OBA:2051046	level of prosaposin in blood	blood prosaposin amount	efo-obo-measurement-branch
OBA:2051047	level of V-set and immunoglobulin domain-containing protein 10-like in blood	blood V-set and immunoglobulin domain-containing protein 10-like amount	efo-obo-measurement-branch
OBA:2051048	level of trans-3-hydroxy-L-proline dehydratase in blood	blood trans-3-hydroxy-L-proline dehydratase amount	efo-obo-measurement-branch
OBA:2051049	level of tryptase alpha/beta-1 in blood	blood tryptase alpha/beta-1 amount	efo-obo-measurement-branch
OBA:2051050	level of transmembrane protein 106A in blood	blood transmembrane protein 106A amount	efo-obo-measurement-branch
OBA:2051051	level of PDZ domain-containing protein GIPC2 in blood	blood PDZ domain-containing protein GIPC2 amount	efo-obo-measurement-branch
OBA:2051052	level of izumo sperm-egg fusion protein 4 in blood	blood izumo sperm-egg fusion protein 4 amount	efo-obo-measurement-branch
OBA:2051053	level of pleckstrin homology domain-containing family B member 1 in blood	blood pleckstrin homology domain-containing family B member 1 amount	efo-obo-measurement-branch
OBA:2051054	level of WAP four-disulfide core domain protein 2 in blood	blood WAP four-disulfide core domain protein 2 amount	efo-obo-measurement-branch
OBA:2051055	level of protein FAM171A2 in blood	blood protein FAM171A2 amount	efo-obo-measurement-branch
OBA:2051056	level of butyrophilin subfamily 3 member A2 in blood	blood butyrophilin subfamily 3 member A2 amount	efo-obo-measurement-branch
OBA:2051057	level of GTPase IMAP family member 7 in blood	blood GTPase IMAP family member 7 amount	efo-obo-measurement-branch
OBA:2051058	level of phospholipid transfer protein C2CD2L in blood	blood phospholipid transfer protein C2CD2L amount	efo-obo-measurement-branch
OBA:2051059	level of butyrophilin subfamily 2 member A1 in blood	blood butyrophilin subfamily 2 member A1 amount	efo-obo-measurement-branch
OBA:2051060	level of quinone oxidoreductase PIG3 in blood	blood quinone oxidoreductase PIG3 amount	efo-obo-measurement-branch
OBA:2051061	level of phosphoribosyltransferase domain-containing protein 1 in blood	blood phosphoribosyltransferase domain-containing protein 1 amount	efo-obo-measurement-branch
OBA:2051062	level of V-set and immunoglobulin domain-containing protein 2 in blood	blood V-set and immunoglobulin domain-containing protein 2 amount	efo-obo-measurement-branch
OBA:2051063	level of pepsin A-4 in blood	blood pepsin A-4 amount	efo-obo-measurement-branch
OBA:2051064	level of myeloid-derived growth factor in blood	blood myeloid-derived growth factor amount	efo-obo-measurement-branch
OBA:2051065	level of protein LEG1 homolog in blood	blood protein LEG1 homolog amount	efo-obo-measurement-branch
OBA:2051066	level of Mth938 domain-containing protein in blood	blood Mth938 domain-containing protein amount	efo-obo-measurement-branch
OBA:2051067	level of neutrophil defensin 1 (human) in blood	blood neutrophil defensin 1 (human) amount	efo-obo-measurement-branch
OBA:2051068	level of UPF0606 protein KIAA1549L (human) in blood	blood UPF0606 protein KIAA1549L (human) amount	efo-obo-measurement-branch
OBA:2051069	level of chromatin complexes subunit BAP18 (human) in blood	blood BPTF-associated chromatin complex component 1 (human) amount	efo-obo-measurement-branch
OBA:2051070	level of aminopeptidase N in blood	blood aminopeptidase N amount	efo-obo-measurement-branch
OBA:2051071	level of tyrosine-protein kinase receptor UFO in blood	blood tyrosine-protein kinase receptor UFO amount	efo-obo-measurement-branch
OBA:2051072	level of sialomucin core protein 24 in blood	blood sialomucin core protein 24 amount	efo-obo-measurement-branch
OBA:2051073	level of peptidyl-prolyl cis-trans isomerase FKBP4 in blood	blood peptidyl-prolyl cis-trans isomerase FKBP4 amount	efo-obo-measurement-branch
OBA:2051074	level of meprin A subunit beta in blood	blood meprin A subunit beta amount	efo-obo-measurement-branch
OBA:2051075	level of nodal modulator 1 in blood	blood BOS complex subunit NOMO1 amount	efo-obo-measurement-branch
OBA:2051076	level of phosphoprotein associated with glycosphingolipid-enriched microdomains 1 in blood	blood phosphoprotein associated with glycosphingolipid-enriched microdomains 1 amount	efo-obo-measurement-branch
OBA:2051077	level of paired immunoglobulin-like type 2 receptor beta in blood	blood paired immunoglobulin-like type 2 receptor beta amount	efo-obo-measurement-branch
OBA:2051078	level of advanced glycosylation end product-specific receptor in blood	blood advanced glycosylation end product-specific receptor amount	efo-obo-measurement-branch
OBA:2051079	level of syndecan-4 in blood	blood syndecan-4 amount	efo-obo-measurement-branch
OBA:2051080	level of semaphorin-3F in blood	blood semaphorin-3F amount	efo-obo-measurement-branch
OBA:2051081	level of serpin A12 in blood	blood serpin A12 amount	efo-obo-measurement-branch
OBA:2051082	level of serpin B6 in blood	blood serpin B6 amount	efo-obo-measurement-branch
OBA:2051083	level of scavenger receptor cysteine-rich domain-containing group B protein in blood	blood scavenger receptor cysteine-rich domain-containing group B protein amount	efo-obo-measurement-branch
OBA:2051084	level of thyrotropin subunit beta in blood	blood thyrotropin subunit beta amount	efo-obo-measurement-branch
OBA:2051085	level of neurturin in blood	blood neurturin amount	efo-obo-measurement-branch
OBA:2051086	level of T-cell differentiation antigen CD6 in blood	blood T-cell differentiation antigen CD6 (human) amount	efo-obo-measurement-branch
OBA:2051087	level of smad5 in blood	blood smad5 amount	efo-obo-measurement-branch
OBA:2051088	level of CD160 molecule in blood	blood CD160 molecule amount	efo-obo-measurement-branch
OBA:2051089	level of carcinoembryonic antigen-related cell adhesion molecule 5 in blood	blood cell adhesion molecule CEACAM5 amount	efo-obo-measurement-branch
OBA:2051090	level of syndecan-1 in blood	blood syndecan-1 amount	efo-obo-measurement-branch
OBA:2051091	level of cyclin-dependent kinase inhibitor 1 in blood	blood cyclin-dependent kinase inhibitor 1 amount	efo-obo-measurement-branch
OBA:2051092	level of procathepsin L in blood	blood procathepsin L amount	efo-obo-measurement-branch
OBA:2051093	level of dickkopf-related protein 1 in blood	blood dickkopf-related protein 1 amount	efo-obo-measurement-branch
OBA:2051094	level of growth/differentiation factor 15 in blood	blood growth/differentiation factor 15 amount	efo-obo-measurement-branch
OBA:2051095	level of MHC class I polypeptide-related sequence A in blood	blood MHC class I polypeptide-related sequence A amount	efo-obo-measurement-branch
OBA:2051096	level of MHC class I polypeptide-related sequence B in blood	blood MHC class I polypeptide-related sequence B amount	efo-obo-measurement-branch
OBA:2051097	level of serum paraoxonase/lactonase 3 in blood	blood serum paraoxonase/lactonase 3 amount	efo-obo-measurement-branch
OBA:2051098	level of pancreatic prohormone in blood	blood pancreatic polypeptide prohormone amount	efo-obo-measurement-branch
OBA:2051099	level of secretory carrier-associated membrane protein 3 in blood	blood secretory carrier-associated membrane protein 3 amount	efo-obo-measurement-branch
OBA:2051100	level of CCN family member 4 in blood	blood CCN family member 4 amount	efo-obo-measurement-branch
OBA:2051101	level of tumor necrosis factor ligand superfamily member 13 in blood	blood tumor necrosis factor ligand superfamily member 13 amount	efo-obo-measurement-branch
OBA:2051102	level of Toll-like receptor 3 in blood	blood Toll-like receptor 3 amount	efo-obo-measurement-branch
OBA:2051103	level of C-X-C motif chemokine 17 in blood	blood C-X-C motif chemokine 17 amount	efo-obo-measurement-branch
OBA:2051104	level of junctional adhesion molecule A in blood	blood junctional adhesion molecule A amount	efo-obo-measurement-branch
OBA:2051105	level of protein AMBP in blood	blood protein AMBP amount	efo-obo-measurement-branch
OBA:2051106	level of 2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], mitochondrial in blood	blood 2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], mitochondrial amount	efo-obo-measurement-branch
OBA:2051107	level of heme oxygenase 1 in blood	blood heme oxygenase 1 amount	efo-obo-measurement-branch
OBA:2051108	level of lipoprotein lipase in blood	blood lipoprotein lipase amount	efo-obo-measurement-branch
OBA:2051109	level of tyrosine-protein kinase Mer in blood	blood tyrosine-protein kinase Mer amount	efo-obo-measurement-branch
OBA:2051110	level of stromelysin-1 in blood	blood stromelysin-1 amount	efo-obo-measurement-branch
OBA:2051111	level of mucin-16 in blood	blood mucin-16 amount	efo-obo-measurement-branch
OBA:2051112	level of seizure 6-like protein in blood	blood seizure 6-like protein amount	efo-obo-measurement-branch
OBA:2051113	level of spondin-2 in blood	blood spondin-2 amount	efo-obo-measurement-branch
OBA:2051114	level of STAM-binding protein in blood	blood STAM-binding protein amount	efo-obo-measurement-branch
OBA:2051115	level of protein-glutamine gamma-glutamyltransferase 2 in blood	blood protein-glutamine gamma-glutamyltransferase 2 amount	efo-obo-measurement-branch
OBA:2051116	level of secretoglobin family 3A member 2 in blood	blood secretoglobin family 3A member 2 amount	efo-obo-measurement-branch
OBA:2051117	level of tumor necrosis factor receptor superfamily member 10C in blood	blood tumor necrosis factor receptor superfamily member 10C amount	efo-obo-measurement-branch
OBA:2051118	level of eukaryotic translation initiation factor 4E-binding protein 1 in blood	blood eukaryotic translation initiation factor 4E-binding protein 1 amount	efo-obo-measurement-branch
OBA:2051119	level of DNA-binding protein inhibitor ID-4 in blood	blood DNA-binding protein inhibitor ID-4 amount	efo-obo-measurement-branch
OBA:2051120	level of tumor necrosis factor ligand superfamily member 6 in blood	blood tumor necrosis factor ligand superfamily member 6 amount	efo-obo-measurement-branch
OBA:2051121	level of TGF-beta 1 in blood	blood TGF-beta 1 amount	efo-obo-measurement-branch
OBA:2051122	level of TGF-beta 2 in blood	blood TGF-beta 2 amount	efo-obo-measurement-branch
OBA:2051123	level of activin/inhibin beta B chain in blood	blood activin/inhibin beta B chain amount	efo-obo-measurement-branch
OBA:2051124	level of lefty 2 in blood	blood lefty 2 amount	efo-obo-measurement-branch
OBA:2051125	level of smad1 in blood	blood smad1 amount	efo-obo-measurement-branch
OBA:2051126	level of cyclic nucleotide-gated cation channel beta-3 in blood	blood cyclic nucleotide-gated channel beta-3 amount	efo-obo-measurement-branch
OBA:2051127	level of voltage-gated potassium channel KCNC4 in blood	blood voltage-gated potassium channel KCNC4 amount	efo-obo-measurement-branch
OBA:2051128	level of voltage-gated potassium channel KCNH2 in blood	blood voltage-gated inwardly rectifying potassium channel KCNH2 amount	efo-obo-measurement-branch
OBA:2051129	level of receptor-type tyrosine-protein phosphatase C in blood	blood receptor-type tyrosine-protein phosphatase C amount	efo-obo-measurement-branch
OBA:2051130	level of integrin alpha-X in blood	blood integrin alpha-X amount	efo-obo-measurement-branch
OBA:2051131	level of CD3 delta in blood	blood CD3 delta amount	efo-obo-measurement-branch
OBA:2051132	level of transient receptor potential cation channel TRPV3 in blood	blood transient receptor potential cation channel TRPV3 amount	efo-obo-measurement-branch
OBA:2051133	level of immunoglobulin superfamily member 2 in blood	blood immunoglobulin superfamily member 2 amount	efo-obo-measurement-branch
OBA:2051134	level of 5-hydroxytryptamine receptor 1A in blood	blood 5-hydroxytryptamine receptor 1A amount	efo-obo-measurement-branch
OBA:2051135	level of 5-hydroxytryptamine receptor 1B in blood	blood 5-hydroxytryptamine receptor 1B amount	efo-obo-measurement-branch
OBA:2051136	level of alpha-2A adrenergic receptor in blood	blood alpha-2A adrenergic receptor amount	efo-obo-measurement-branch
OBA:2051137	level of endothelin receptor type B in blood	blood endothelin receptor type B amount	efo-obo-measurement-branch
OBA:2051138	level of CD72 molecule in blood	blood CD72 molecule amount	efo-obo-measurement-branch
OBA:2051139	level of CD302 molecule in blood	blood CD302 molecule amount	efo-obo-measurement-branch
OBA:2051140	level of CD99 molecule in blood	blood CD99 molecule amount	efo-obo-measurement-branch
OBA:2051141	level of carcinoembryonic antigen-related cell adhesion molecule 1 in blood	blood cell adhesion molecule CEACAM1 amount	efo-obo-measurement-branch
OBA:2051142	level of carcinoembryonic antigen-related cell adhesion molecule 6 in blood	blood cell adhesion molecule CEACAM6 amount	efo-obo-measurement-branch
OBA:2051143	level of CD69 molecule in blood	blood CD69 molecule amount	efo-obo-measurement-branch
OBA:2051144	level of interleukin-13 receptor subunit alpha-2 in blood	blood interleukin-13 receptor subunit alpha-2 amount	efo-obo-measurement-branch
OBA:2051145	level of interleukin-33 in blood	blood interleukin-33 amount	efo-obo-measurement-branch
OBA:2051146	level of killer cell lectin-like receptor subfamily D member 1 in blood	blood killer cell lectin-like receptor subfamily D member 1 amount	efo-obo-measurement-branch
OBA:2051147	level of CD276 molecule in blood	blood CD276 molecule amount	efo-obo-measurement-branch
OBA:2051148	level of frizzled-10 in blood	blood frizzled-10 amount	efo-obo-measurement-branch
OBA:2051149	level of glutathione hydrolase 1 proenzyme in blood	blood glutathione hydrolase 1 proenzyme amount	efo-obo-measurement-branch
OBA:2051150	level of muscarinic acetylcholine receptor M1 in blood	blood muscarinic acetylcholine receptor M1 amount	efo-obo-measurement-branch
OBA:2051151	level of TGF-beta-activated kinase 1 and MAP3K7-binding protein 2 in blood	blood TGF-beta-activated kinase 1 and MAP3K7-binding protein 2 amount	efo-obo-measurement-branch
OBA:2051152	level of interleukin-1 receptor-associated kinase 1 in blood	blood interleukin-1 receptor-associated kinase 1 amount	efo-obo-measurement-branch
OBA:2051153	level of adhesion G protein-coupled receptor E1 in blood	blood adhesion G protein-coupled receptor E1 amount	efo-obo-measurement-branch
OBA:2051154	level of CD7 molecule in blood	blood CD7 molecule amount	efo-obo-measurement-branch
OBA:2051155	level of hyaluronan mediated motility receptor in blood	blood hyaluronan mediated motility receptor amount	efo-obo-measurement-branch
OBA:2051156	level of islet cell autoantigen 1 in blood	blood islet cell autoantigen 1 amount	efo-obo-measurement-branch
OBA:2051157	level of melanotransferrin in blood	blood melanotransferrin amount	efo-obo-measurement-branch
OBA:2051158	level of CD14 molecule in blood	blood CD14 molecule amount	efo-obo-measurement-branch
OBA:2051159	level of nitric oxide synthase, inducible in blood	blood nitric oxide synthase, inducible amount	efo-obo-measurement-branch
OBA:2051160	level of sodium/potassium-transporting ATPase subunit beta-3 in blood	blood sodium/potassium-transporting ATPase subunit beta-3 amount	efo-obo-measurement-branch
OBA:2051161	level of trans-acting T-cell-specific transcription factor GATA-3 in blood	blood trans-acting T-cell-specific transcription factor GATA-3 amount	efo-obo-measurement-branch
OBA:2051162	level of MHC class I histocompatibility antigen A alpha chain in blood	blood MHC class I histocompatibility antigen A alpha chain amount	efo-obo-measurement-branch
OBA:2051163	level of MHC class II histocompatibility antigen alpha chain DRA in blood	blood MHC class II histocompatibility antigen alpha chain DRA amount	efo-obo-measurement-branch
OBA:2051164	level of band 3 anion transport protein in blood	blood band 3 anion transport protein amount	efo-obo-measurement-branch
OBA:2051165	level of lysosome-associated membrane glycoprotein 2 in blood	blood lysosome-associated membrane glycoprotein 2 amount	efo-obo-measurement-branch
OBA:2051166	level of nectin-1 in blood	blood nectin-1 amount	efo-obo-measurement-branch
OBA:2051167	level of signal transducer and activator of transcription 2 in blood	blood signal transducer and activator of transcription 2 amount	efo-obo-measurement-branch
OBA:2051168	level of sodium channel protein type 2 subunit alpha in blood	blood sodium channel protein type 2 subunit alpha amount	efo-obo-measurement-branch
OBA:2051169	level of sodium channel protein type 3 subunit alpha in blood	blood sodium channel protein type 3 subunit alpha amount	efo-obo-measurement-branch
OBA:2051170	level of voltage-dependent L-type calcium channel subunit alpha-1C in blood	blood voltage-dependent L-type calcium channel subunit alpha-1C amount	efo-obo-measurement-branch
OBA:2051171	level of C-C motif chemokine 4 in blood	blood C-C motif chemokine 4 amount	efo-obo-measurement-branch
OBA:2051172	level of zinc finger protein Helios in blood	blood zinc finger protein Helios amount	efo-obo-measurement-branch
OBA:2051173	level of 26S proteasome non-ATPase regulatory subunit 1 in blood	blood 26S proteasome non-ATPase regulatory subunit 1 amount	efo-obo-measurement-branch
OBA:2051174	level of apoptosis regulator BAX in blood	blood apoptosis regulator BAX amount	efo-obo-measurement-branch
OBA:2051175	level of lymphotoxin-beta in blood	blood lymphotoxin-beta amount	efo-obo-measurement-branch
OBA:2051176	level of Bcl-2-like protein 11 isoform 2 in blood	blood Bcl-2-like protein 11 isoform 2 amount	efo-obo-measurement-branch
OBA:2051177	level of TNF receptor-associated factor 2 in blood	blood TNF receptor-associated factor 2 amount	efo-obo-measurement-branch
OBA:2051178	level of TNF receptor-associated factor 3 in blood	blood TNF receptor-associated factor 3 amount	efo-obo-measurement-branch
OBA:2051179	level of caspase-1 in blood	blood caspase-1 amount	efo-obo-measurement-branch
OBA:2051180	level of caspase-9 in blood	blood caspase-9 amount	efo-obo-measurement-branch
OBA:2051181	level of baculoviral IAP repeat-containing protein 4 in blood	blood baculoviral IAP repeat-containing protein 4 amount	efo-obo-measurement-branch
OBA:2051182	level of CCN family member 2 in blood	blood CCN family member 2 amount	efo-obo-measurement-branch
OBA:2051183	level of E3 ubiquitin-protein ligase NEDD4-like in blood	blood E3 ubiquitin-protein ligase NEDD4-like amount	efo-obo-measurement-branch
OBA:2051184	level of collagen type II alpha chain in blood	blood collagen type II alpha chain amount	efo-obo-measurement-branch
OBA:2051185	level of cyclin-dependent kinase 1 in blood	blood cyclin-dependent kinase 1 amount	efo-obo-measurement-branch
OBA:2051186	level of NF-kappa-B inhibitor epsilon in blood	blood NF-kappa-B inhibitor epsilon amount	efo-obo-measurement-branch
OBA:2051187	level of lymphocyte antigen 96 in blood	blood lymphocyte antigen 96 amount	efo-obo-measurement-branch
OBA:2051188	level of syntaxin-binding protein 1 in blood	blood syntaxin-binding protein 1 amount	efo-obo-measurement-branch
OBA:2051189	level of collagen alpha-4(IV) chain in blood	blood collagen alpha-4(IV) chain amount	efo-obo-measurement-branch
OBA:2051190	level of collagen alpha-3(VI) chain in blood	blood collagen alpha-3(VI) chain amount	efo-obo-measurement-branch
OBA:2051191	level of fragile X messenger ribonucleoprotein 1 in blood	blood fragile X messenger ribonucleoprotein 1 amount	efo-obo-measurement-branch
OBA:2051192	level of ATP-binding cassette sub-family A member 2 in blood	blood ATP-binding cassette sub-family A member 2 amount	efo-obo-measurement-branch
OBA:2051193	level of putative protein-lysine deacylase ABHD14B in blood	blood putative protein-lysine deacylase ABHD14B amount	efo-obo-measurement-branch
OBA:2051194	level of acrosin-binding protein in blood	blood acrosin-binding protein amount	efo-obo-measurement-branch
OBA:2051195	level of long-chain-fatty-acid--CoA ligase 1 in blood	blood long-chain-fatty-acid--CoA ligase 1 amount	efo-obo-measurement-branch
OBA:2051196	level of actin, aortic smooth muscle in blood	blood actin, aortic smooth muscle amount	efo-obo-measurement-branch
OBA:2051197	level of disintegrin and metalloproteinase domain-containing protein 12 in blood	blood disintegrin and metalloproteinase domain-containing protein 12 amount	efo-obo-measurement-branch
OBA:2051198	level of disintegrin and metalloproteinase domain-containing protein 15 in blood	blood disintegrin and metalloproteinase domain-containing protein 15 amount	efo-obo-measurement-branch
OBA:2051199	level of disintegrin and metalloproteinase domain-containing protein 9 in blood	blood disintegrin and metalloproteinase domain-containing protein 9 amount	efo-obo-measurement-branch
OBA:2051200	level of a disintegrin and metalloproteinase with thrombospondin motifs 8 in blood	blood a disintegrin and metalloproteinase with thrombospondin motifs 8 amount	efo-obo-measurement-branch
OBA:2051201	level of ADAMTS-like protein 4 in blood	blood ADAMTS-like protein 4 amount	efo-obo-measurement-branch
OBA:2051202	level of ADAMTS-like protein 5 in blood	blood ADAMTS-like protein 5 amount	efo-obo-measurement-branch
OBA:2051203	level of alpha-adducin in blood	blood alpha-adducin amount	efo-obo-measurement-branch
OBA:2051204	level of pro-adrenomedullin in blood	blood pro-adrenomedullin amount	efo-obo-measurement-branch
OBA:2051205	level of cytosolic carboxypeptidase 2 in blood	blood cytosolic carboxypeptidase 2 amount	efo-obo-measurement-branch
OBA:2051206	level of alanine--glyoxylate aminotransferase 2-like 2 in blood	blood alanine--glyoxylate aminotransferase 2-like 2 amount	efo-obo-measurement-branch
OBA:2051207	level of adenosylhomocysteinase in blood	blood adenosylhomocysteinase amount	efo-obo-measurement-branch
OBA:2051208	level of neuroblast differentiation-associated protein AHNAK in blood	blood neuroblast differentiation-associated protein AHNAK amount	efo-obo-measurement-branch
OBA:2051209	level of protein AHNAK2 in blood	blood protein AHNAK2 amount	efo-obo-measurement-branch
OBA:2051210	level of alpha-hemoglobin-stabilizing protein in blood	blood alpha-hemoglobin-stabilizing protein amount	efo-obo-measurement-branch
OBA:2051211	level of adenylate kinase 2, mitochondrial in blood	blood adenylate kinase 2, mitochondrial amount	efo-obo-measurement-branch
OBA:2051212	level of A-kinase anchor protein 12 in blood	blood A-kinase anchor protein 12 amount	efo-obo-measurement-branch
OBA:2051213	level of aflatoxin B1 aldehyde reductase member 4 in blood	blood aflatoxin B1 aldehyde reductase member 4 amount	efo-obo-measurement-branch
OBA:2051214	level of aldehyde dehydrogenase 1A1 in blood	blood aldehyde dehydrogenase 1A1 amount	efo-obo-measurement-branch
OBA:2051215	level of centrosome-associated protein ALMS1 in blood	blood centrosome-associated protein ALMS1 amount	efo-obo-measurement-branch
OBA:2051216	level of angiomotin-like protein 2 in blood	blood angiomotin-like protein 2 amount	efo-obo-measurement-branch
OBA:2051217	level of AMP deaminase 3 in blood	blood AMP deaminase 3 amount	efo-obo-measurement-branch
OBA:2051218	level of alpha-amylase 2A in blood	blood alpha-amylase 2A amount	efo-obo-measurement-branch
OBA:2051219	level of angiopoietin-related protein 2 in blood	blood angiopoietin-related protein 2 amount	efo-obo-measurement-branch
OBA:2051220	level of AP-3 complex subunit beta-1 in blood	blood AP-3 complex subunit beta-1 amount	efo-obo-measurement-branch
OBA:2051221	level of DNA-(apurinic or apyrimidinic site) endonuclease in blood	blood DNA repair nuclease/redox regulator APEX1 amount	efo-obo-measurement-branch
OBA:2051222	level of apolipoprotein B-100 in blood	blood apolipoprotein B-100 amount	efo-obo-measurement-branch
OBA:2051223	level of apolipoprotein B receptor in blood	blood apolipoprotein B receptor amount	efo-obo-measurement-branch
OBA:2051224	level of amyloid-beta precursor protein in blood	blood amyloid-beta precursor protein amount	efo-obo-measurement-branch
OBA:2051225	level of DCC-interacting protein 13-beta in blood	blood DCC-interacting protein 13-beta amount	efo-obo-measurement-branch
OBA:2051226	level of apoptosis-related protein 3 in blood	blood apoptosis-related protein 3 amount	efo-obo-measurement-branch
OBA:2051227	level of Rho guanine nucleotide exchange factor 12 in blood	blood Rho guanine nucleotide exchange factor 12 amount	efo-obo-measurement-branch
OBA:2051228	level of Rho guanine nucleotide exchange factor 5 in blood	blood Rho guanine nucleotide exchange factor 5 amount	efo-obo-measurement-branch
OBA:2051229	level of AT-rich interactive domain-containing protein 4B in blood	blood AT-rich interactive domain-containing protein 4B amount	efo-obo-measurement-branch
OBA:2051230	level of ADP-ribosylation factor-like protein 13B in blood	blood ADP-ribosylation factor-like protein 13B amount	efo-obo-measurement-branch
OBA:2051231	level of protein ARMET in blood	blood protein ARMET amount	efo-obo-measurement-branch
